round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,23,21,32,35,27,31,
1,40,40,21,20,56,71,
2,63,67,6,3,81,75,
3,85,70,7,2,82,85,
4,95,72,26,5,0,107,
5,99,80,10,4,0,0,
6,0,0,1,2,0,0,
7,0,0,0,1,0,0,
8,0,0,0,2,0,0,
