round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,21,37,37,25,27,30,
1,39,47,26,38,48,38,
2,65,65,34,3,63,57,
3,82,75,3,3,74,60,
4,99,80,0,0,75,82,
5,106,101,0,0,86,85,
6,117,105,0,0,87,91,
7,0,0,0,0,88,92,
