round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,25,21,25,32,35,21,
1,45,52,22,11,50,43,
2,66,67,28,14,68,54,
3,75,70,19,0,109,0,
4,76,72,5,0,0,0,
5,78,91,7,0,0,0,
6,0,93,2,0,0,0,
7,0,95,3,0,0,0,
8,0,0,4,0,0,0,
9,0,0,3,0,0,0,
10,0,0,12,0,0,0,
