round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,36,40,29,18,28,27,
1,57,53,25,18,46,48,
2,81,59,36,18,54,76,
3,103,71,18,18,0,84,
4,115,73,0,3,0,96,
5,130,79,0,0,0,100,
6,136,99,0,0,0,0,
7,145,108,0,0,0,0,
