round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,30,26,20,26,39,28,
1,53,47,20,36,51,40,
2,66,59,30,24,57,59,
3,78,66,30,11,59,80,
4,90,70,24,0,60,83,
5,99,0,18,0,0,0,
6,111,0,1,0,0,0,
7,122,0,1,0,0,0,
8,125,0,12,0,0,0,
9,134,0,1,0,0,0,
10,0,0,7,0,0,0,
