round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,21,27,26,33,30,16,
1,33,36,17,16,55,44,
2,42,58,6,26,64,57,
3,52,79,30,0,89,64,
4,54,89,3,0,91,0,
5,58,90,2,0,0,0,
6,75,0,2,0,0,0,
7,80,0,0,0,0,0,
