round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,26,34,22,24,22,39,
1,45,51,22,6,58,54,
2,62,80,11,12,59,71,
3,85,86,10,16,62,75,
4,99,88,3,22,68,76,
5,100,90,11,6,84,91,
6,102,93,0,5,92,92,
7,111,103,0,2,0,0,
8,112,0,0,0,0,0,
9,121,0,0,0,0,0,
10,122,0,0,0,0,0,
11,123,0,0,0,0,0,
12,135,0,0,0,0,0,
