round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,18,25,14,21,21,39,
1,42,37,37,38,44,50,
2,65,56,20,33,48,60,
3,73,0,20,1,49,78,
4,92,0,6,1,63,0,
5,101,0,0,32,66,0,
6,116,0,0,0,71,0,
7,123,0,0,0,0,0,
