T,var,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
10000.00,0.02,2200,1400,7600,6700,1500,1300,
10000.00,0.04,2200,1400,7600,4500,1400,1200,
10000.00,0.06,2200,1200,7600,6900,1400,1500,
10000.00,0.08,2200,1200,7600,6800,1300,1300,
10000.00,0.10,2200,1500,7600,4000,1200,1200,
10000.00,0.12,2200,1300,7600,3700,1300,1300,
10000.00,0.14,2200,1400,7600,8000,1500,1400,
10000.00,0.16,2200,1500,7600,4100,1200,1400,
10000.00,0.18,2200,1200,7600,4300,1400,1400,
10000.00,0.20,2200,1500,7600,5300,1400,1200,
