round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,28,20,14,22,30,16,
1,39,32,19,18,58,36,
2,55,56,20,12,78,62,
3,76,68,13,17,0,83,
4,78,0,8,2,0,94,
5,79,0,1,3,0,0,
6,0,0,0,2,0,0,
7,0,0,0,10,0,0,
8,0,0,0,1,0,0,
