round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,20,31,21,27,23,17,
1,30,43,19,11,33,42,
2,58,67,13,5,44,45,
3,67,78,4,6,64,50,
4,71,80,5,7,72,0,
5,72,0,2,2,73,0,
6,0,0,1,3,0,0,
7,0,0,9,0,0,0,
