round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,14,18,29,23,14,15,
1,27,37,15,18,22,39,
2,56,44,31,0,36,59,
3,66,61,27,0,43,66,
4,67,0,2,0,49,73,
5,71,0,0,0,53,0,
6,0,0,0,0,54,0,
7,0,0,0,0,55,0,
