round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,21,39,17,27,14,18,
1,35,59,11,30,37,45,
2,46,64,33,9,45,53,
3,54,73,14,2,53,54,
4,58,0,8,12,57,55,
5,63,0,2,0,60,58,
6,73,0,2,0,0,59,
7,75,0,20,0,0,61,
8,0,0,0,0,0,63,
9,0,0,0,0,0,64,
