round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,18,17,23,20,29,19,
1,37,37,14,11,36,27,
2,57,43,29,31,41,41,
3,81,48,7,1,45,46,
4,93,65,14,2,0,52,
5,97,0,3,3,0,0,
