round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,19,22,15,17,20,19,
1,32,38,27,14,45,43,
2,50,47,41,22,0,62,
3,65,73,7,6,0,67,
4,68,0,0,7,0,68,
5,69,0,0,3,0,71,
6,71,0,0,1,0,74,
7,77,0,0,2,0,0,
8,78,0,0,0,0,0,
