round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,24,15,20,14,24,25,
1,66,34,18,15,29,46,
2,80,64,9,6,36,60,
3,84,73,7,7,40,61,
4,88,79,5,0,71,62,
5,106,0,2,0,0,0,
6,108,0,0,0,0,0,
