round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,22,20,22,14,17,16,
1,45,33,11,20,37,35,
2,54,53,36,6,53,39,
3,57,64,9,0,65,57,
4,83,86,15,0,66,60,
5,84,0,10,0,0,0,
