round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,20,14,14,23,14,24,
1,38,29,32,14,43,44,
2,70,44,54,27,54,60,
3,99,63,14,4,59,62,
4,100,69,6,2,62,66,
5,105,77,7,2,69,0,
6,107,84,3,5,0,0,
7,0,0,5,0,0,0,
8,0,0,14,0,0,0,
