round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,15,33,27,19,26,22,
1,40,42,20,23,43,43,
2,53,49,18,20,0,0,
3,68,56,17,5,0,0,
4,90,0,1,7,0,0,
5,93,0,2,3,0,0,
6,99,0,0,10,0,0,
7,100,0,0,2,0,0,
8,0,0,0,2,0,0,
9,0,0,0,3,0,0,
10,0,0,0,9,0,0,
