round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,28,13,23,16,28,25,
1,63,48,19,16,57,51,
2,71,78,13,2,69,62,
3,92,0,27,2,70,0,
4,95,0,17,0,0,0,
5,105,0,3,0,0,0,
6,0,0,17,0,0,0,
7,0,0,4,0,0,0,
