round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,27,25,22,18,22,20,
1,40,35,18,17,29,29,
2,49,51,25,14,38,53,
3,66,54,12,5,49,62,
4,80,94,17,3,53,0,
5,109,103,3,0,55,0,
6,131,0,1,0,63,0,
7,135,0,2,0,0,0,
