round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,22,22,17,15,19,33,
1,36,35,17,18,34,41,
2,66,76,31,10,35,52,
3,98,0,25,15,37,53,
4,112,0,20,1,56,0,
5,118,0,14,5,82,0,
6,119,0,5,0,85,0,
7,0,0,0,0,95,0,
