round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,29,18,24,16,23,16,
1,70,40,30,23,51,34,
2,78,46,12,4,69,60,
3,89,0,25,5,70,63,
4,99,0,25,1,71,67,
5,0,0,1,8,0,75,
6,0,0,9,0,0,77,
7,0,0,7,0,0,0,
