round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,19,22,27,15,21,26,
1,39,38,26,19,57,34,
2,63,53,21,11,78,41,
3,81,56,9,11,0,64,
4,95,0,22,5,0,0,
5,110,0,10,6,0,0,
6,0,0,3,8,0,0,
7,0,0,2,0,0,0,
8,0,0,2,0,0,0,
9,0,0,1,0,0,0,
10,0,0,3,0,0,0,
11,0,0,1,0,0,0,
12,0,0,2,0,0,0,
