round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,17,21,18,29,18,23,
1,65,34,29,35,34,40,
2,71,53,28,11,50,42,
3,85,71,17,1,66,60,
4,89,0,14,3,68,61,
5,92,0,7,0,0,0,
6,109,0,2,0,0,0,
7,112,0,1,0,0,0,
