round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,35,15,15,30,25,23,
1,59,31,15,5,41,33,
2,69,78,43,4,53,50,
3,96,0,21,0,86,62,
4,99,0,19,0,0,70,
5,111,0,20,0,0,80,
6,0,0,5,0,0,0,
7,0,0,2,0,0,0,
