round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,20,32,12,16,32,22,
1,59,47,20,11,52,30,
2,83,66,39,11,64,40,
3,102,0,23,14,82,81,
4,123,0,14,22,94,0,
5,134,0,6,11,0,0,
6,0,0,5,6,0,0,
7,0,0,2,1,0,0,
8,0,0,0,2,0,0,
