round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,17,13,19,16,21,16,
1,46,44,20,27,37,28,
2,111,63,51,45,44,37,
3,159,112,62,50,0,38,
4,193,169,54,36,0,0,
5,229,194,46,38,0,0,
6,254,224,31,31,0,0,
7,282,261,18,29,0,0,
8,300,281,9,8,0,0,
9,309,294,17,6,0,0,
10,325,304,2,2,0,0,
11,327,311,2,3,0,0,
12,336,319,3,3,0,0,
13,341,327,2,17,0,0,
14,343,334,4,1,0,0,
15,349,339,1,14,0,0,
16,350,361,4,1,0,0,
17,0,374,1,1,0,0,
18,0,375,2,0,0,0,
19,0,390,1,0,0,0,
20,0,0,3,0,0,0,
