round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,27,17,17,25,24,22,
1,68,49,37,24,44,55,
2,106,92,48,42,46,83,
3,170,123,33,59,47,139,
4,219,150,47,35,49,141,
5,266,173,37,37,0,154,
6,303,202,43,31,0,165,
7,343,236,39,46,0,0,
8,364,246,19,9,0,0,
9,386,264,18,25,0,0,
10,399,277,10,12,0,0,
11,425,293,4,10,0,0,
12,427,305,6,0,0,0,
13,450,306,1,0,0,0,
14,456,0,1,0,0,0,
15,460,0,1,0,0,0,
16,462,0,1,0,0,0,
17,474,0,5,0,0,0,
18,476,0,9,0,0,0,
19,478,0,0,0,0,0,
20,480,0,0,0,0,0,
