round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,22,26,21,29,14,27,
1,65,52,59,41,44,47,
2,89,82,31,36,53,64,
3,120,95,33,46,57,72,
4,150,124,10,38,72,80,
5,153,133,4,8,84,81,
6,159,138,19,16,0,96,
7,0,139,1,13,0,0,
8,0,148,5,7,0,0,
9,0,160,12,12,0,0,
10,0,0,0,16,0,0,
