round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,24,25,16,27,22,18,
1,66,73,40,55,34,48,
2,109,122,34,48,38,56,
3,158,148,57,90,59,64,
4,208,197,83,48,74,0,
5,254,228,55,53,76,0,
6,314,261,28,30,82,0,
7,336,298,28,28,89,0,
8,381,319,19,11,99,0,
9,402,331,12,5,0,0,
10,415,340,7,3,0,0,
11,445,342,5,3,0,0,
12,454,346,4,6,0,0,
13,462,351,1,2,0,0,
14,468,0,0,1,0,0,
15,473,0,0,1,0,0,
16,486,0,0,1,0,0,
