round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,32,18,16,22,36,20,
1,55,65,23,49,46,34,
2,108,92,61,53,66,49,
3,144,129,61,51,70,68,
4,177,138,53,29,72,72,
5,187,145,74,34,78,83,
6,210,157,8,63,79,0,
7,219,191,26,48,82,0,
8,244,194,9,16,97,0,
9,245,0,14,17,0,0,
10,249,0,9,3,0,0,
11,0,0,1,1,0,0,
12,0,0,0,1,0,0,
13,0,0,0,1,0,0,
14,0,0,0,2,0,0,
15,0,0,0,3,0,0,
