round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,OPT,
0,200,200,200,200,200,200,200,
1,340,240,140,20,220,340,240,
2,400,260,80,20,300,400,0,
3,460,0,0,0,320,420,0,
4,500,0,0,0,360,0,0,
5,0,0,0,0,380,0,0,
6,0,0,0,0,420,0,0,
