round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,28,31,24,35,33,24,
1,47,46,25,34,45,31,
2,56,78,19,6,50,34,
3,87,84,26,0,67,49,
4,98,0,10,0,69,57,
5,107,0,8,0,70,61,
6,115,0,3,0,74,66,
7,118,0,3,0,0,0,
8,119,0,1,0,0,0,
9,129,0,7,0,0,0,
10,0,0,6,0,0,0,
