round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,33,21,23,21,31,20,
1,54,32,35,11,41,41,
2,87,54,15,5,48,60,
3,98,67,23,4,71,71,
4,100,79,6,4,83,0,
5,0,81,4,0,99,0,
6,0,0,14,0,101,0,
7,0,0,0,0,102,0,
8,0,0,0,0,103,0,
