round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,36,32,27,27,30,32,
1,61,38,37,9,49,49,
2,64,0,26,41,58,50,
3,66,0,38,2,73,54,
4,0,0,24,0,77,67,
5,0,0,26,0,116,86,
6,0,0,8,0,119,87,
7,0,0,9,0,0,90,
8,0,0,2,0,0,0,
9,0,0,4,0,0,0,
10,0,0,6,0,0,0,
11,0,0,2,0,0,0,
