round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,29,19,25,23,25,29,
1,52,31,27,41,38,38,
2,64,44,6,3,61,59,
3,74,56,5,1,66,69,
4,88,0,1,1,0,81,
5,96,0,14,0,0,96,
6,0,0,3,0,0,0,
7,0,0,2,0,0,0,
8,0,0,7,0,0,0,
9,0,0,16,0,0,0,
