round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,28,28,36,28,22,37,
1,57,38,22,32,43,49,
2,70,41,19,6,45,55,
3,84,46,18,0,53,75,
4,104,49,27,0,74,81,
5,108,0,6,0,75,0,
6,0,0,4,0,77,0,
7,0,0,2,0,78,0,
8,0,0,7,0,0,0,
9,0,0,4,0,0,0,
