round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,22,31,23,20,18,20,
1,43,48,17,14,48,50,
2,53,63,20,3,58,62,
3,89,0,20,2,66,69,
4,92,0,0,0,72,87,
5,105,0,0,0,0,90,
6,106,0,0,0,0,91,
