round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,32,26,24,20,26,33,
1,49,46,15,23,49,38,
2,75,56,10,10,60,56,
3,85,65,26,14,61,69,
4,106,91,3,2,62,73,
5,115,0,3,0,0,74,
6,116,0,11,0,0,0,
7,0,0,1,0,0,0,
