round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,29,25,21,21,23,32,
1,63,46,29,14,54,43,
2,74,54,12,1,77,54,
3,88,61,20,2,91,72,
4,92,65,8,0,102,73,
5,0,77,6,0,0,0,
6,0,83,12,0,0,0,
7,0,87,18,0,0,0,
