round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,200,200,200,200,200,200,
1,380,400,180,200,340,380,
2,560,580,180,200,500,520,
3,760,760,180,200,620,660,
4,940,940,180,200,700,820,
5,1140,1120,161,180,800,880,
6,1320,1320,160,180,840,980,
7,1500,1500,160,153,0,1020,
8,1660,1650,89,80,0,1180,
9,1821,1758,41,75,0,1240,
10,1962,1802,40,3,0,1320,
11,2094,1870,40,0,0,1420,
12,2194,1912,23,0,0,1440,
13,2294,1923,8,0,0,1500,
14,2346,1949,0,0,0,1520,
15,2347,0,0,0,0,0,
