round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,200,200,200,200,200,200,
1,280,240,80,60,240,240,
2,340,260,20,0,300,300,
3,380,0,0,0,320,320,
4,400,0,0,0,0,340,
5,420,0,0,0,0,0,
6,480,0,0,0,0,0,
