T,var,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,OPT,
50.00,0.10,23710,0,
55.00,0.10,14355,0,
60.00,0.10,21677,0,
65.00,0.10,23619,0,
70.00,0.10,23343,0,
75.00,0.10,21216,0,
80.00,0.10,34230,0,
85.00,0.10,14567,0,
90.00,0.10,14595,0,
95.00,0.10,23476,0,
100.00,0.10,22730,0,
