round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,OPT,
0,28,18,54,21,32,15,29,
1,62,43,24,28,41,36,41,
2,92,48,22,27,54,43,85,
3,103,56,23,12,56,52,0,
4,119,65,18,13,58,57,0,
5,120,68,11,14,62,0,0,
6,123,0,18,22,92,0,0,
7,128,0,31,1,0,0,0,
8,129,0,0,2,0,0,0,
9,133,0,0,5,0,0,0,
10,135,0,0,0,0,0,0,
11,144,0,0,0,0,0,0,
