round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,OPT,
0,24,21,19,21,22,20,27,
1,55,34,11,13,30,47,39,
2,62,41,18,10,39,59,53,
3,70,57,14,10,45,65,0,
4,78,59,17,5,66,68,0,
5,93,0,18,4,68,70,0,
6,116,0,12,1,0,0,0,
7,143,0,8,7,0,0,0,
8,148,0,17,0,0,0,0,
9,0,0,1,0,0,0,0,
10,0,0,5,0,0,0,0,
