round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,200,200,200,200,200,200,
1,280,240,80,40,40,260,
2,340,260,20,20,0,300,
3,380,280,0,0,0,340,
4,0,0,0,0,0,360,
