T,var,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
10000.00,0.01,2307,4788,3397,1485,4230,4230,
10000.00,0.02,2307,4788,3397,1512,4230,4230,
10000.00,0.03,2307,4788,3397,1512,4230,4230,
10000.00,0.04,2307,4788,3397,1512,4230,6495,
10000.00,0.05,2307,4788,3397,1512,4363,4230,
10000.00,0.06,2307,4788,3397,1512,4230,4230,
10000.00,0.07,2307,6375,3397,1485,4230,4230,
10000.00,0.08,2307,4788,3397,1512,4230,4230,
10000.00,0.09,2307,6495,3397,1512,4526,4230,
10000.00,0.10,2307,4788,3397,1512,4230,4230,
