round,IC-TE,IC-JSG,II-TE,II-JSG,CUT,DISCRETE,
0,200,200,200,200,200,200,
1,320,280,120,80,240,260,
2,0,320,60,20,260,280,
3,0,0,60,0,0,300,
4,0,0,40,0,0,0,
5,0,0,20,0,0,0,
6,0,0,20,0,0,0,
7,0,0,20,0,0,0,
8,0,0,20,0,0,0,
